Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity
Lucid Dreams,87,0.511,0.2,0.349,0.0,0.34,0.218,83.903,-4.09218
This Girl - Kungs Vs. Cookin' On 3 Burners,0,0.79,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,-3.3022199999999997
We Are Done,0,0.784,0.0325,0.114,0.000275,0.104,0.827,121.164,-5.821272
The Bad Touch,75,0.831,0.0384,0.00397,0.0205,0.123,0.97,122.979,-4.59669
Nothing Else Matters,0,0.553,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,-4.060916
Porcelain,0,0.551,0.0294,0.00133,0.188,0.282,0.336,95.03,-4.944872
I Wish,0,0.826,0.0555,0.0845,5.44e-06,0.0652,0.884,105.857,-7.458583999999999
Don't Wanna Know,0,0.783,0.08,0.338,0.0,0.0975,0.447,100.048,-3.816498
Believe,81,0.652,0.0548,0.0082,0.0,0.0509,0.459,132.975,-6.16224
1-800-273-8255,79,0.62,0.0479,0.569,0.0,0.19,0.357,100.023,-4.470312
Immigrant Song - 1990 Remaster,0,0.574,0.0562,0.00031,0.478,0.386,0.609,113.097,-9.99154
Hey There Delilah - Bonus Track,62,0.522,0.0295,0.831,1.21e-06,0.101,0.306,103.879,-3.560127
Bad Medicine,0,0.53,0.0368,0.0231,0.0,0.0797,0.845,118.652,-2.048068
"Alley Cat - Fra Tv-serien ""Omkring Et Flygel""",28,0.819,0.0368,0.855,0.723,0.101,0.619,109.951,-3.1759829999999996
The Nights,0,0.529,0.0436,0.0178,0.0,0.242,0.654,125.984,-4.51766
Turn Me Loose (feat. Savage),38,0.789,0.0579,0.00628,0.000166,0.354,0.645,124.036,-3.3077760000000005
Versace on the Floor,23,0.594,0.0256,0.68,0.0,0.0859,0.386,87.025,-2.6649
About You Now,52,0.584,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,-4.239435
Into The Great Wide Open,62,0.608,0.0235,0.188,0.0,0.129,0.714,82.227,-5.670841
Peter Gunn (feat. Duane Eddy),42,0.657,0.0321,0.00921,0.832,0.201,0.879,119.899,-6.039362000000001
This Is Me (From the Greatest Showman),59,0.382,0.041,0.0206,0.0,0.16,0.15,94.44,-2.881208
She's a Mystery to Me,22,0.429,0.0272,0.0263,0.28,0.149,0.68,177.579,-5.642774
Silver Moon,30,0.558,0.0372,0.143,3.3e-06,0.227,0.703,127.511,-8.61832
"Tonight, I Celebrate My Love",40,0.439,0.0293,0.753,4.16e-05,0.15,0.176,117.081,-3.3736499999999996
In the Summertime,75,0.642,0.0623,0.66,0.0,0.14,0.973,164.421,-5.56855
Him & I (with Halsey),81,0.589,0.0868,0.0534,0.0,0.308,0.191,87.908,-4.6367329999999995
Horny ('98 Radio Edit),0,0.65,0.0321,0.000166,0.0196,0.0539,0.64,122.863,-5.2596240000000005
You Shook Me All Night Long,85,0.532,0.0574,0.00287,0.000513,0.39,0.755,127.361,-4.225403
Shoot Me Down - Radio Edit,0,0.597,0.03,0.000646,0.13,0.437,0.325,126.003,-4.258293
Purple Hat,4,0.777,0.205,0.335,0.00743,0.088,0.654,94.023,-5.52048
Buffalo Stance,44,0.738,0.0637,0.00791,0.0,0.361,0.735,107.171,-6.715989
Angel,0,0.74,0.178,0.116,0.0,0.0406,0.807,170.531,-2.251274
17,67,0.703,0.0689,0.00149,0.127,0.0696,0.667,122.029,-5.992064
Level of Concern,69,0.754,0.0432,0.32,0.00015,0.144,0.77,122.012,-4.27922
Stop! In The Name Of Love,66,0.612,0.0293,0.531,0.0,0.126,0.503,114.961,-5.661888
Shake It Off,0,0.648,0.165,0.0561,0.0,0.148,0.943,160.02,-4.2499899999999995
The Power Of Love - Remix Edit,8,0.692,0.194,0.0401,1.33e-06,0.305,0.754,130.01,-4.02815
The Dead Heart - 2007 Remastered,58,0.637,0.0295,0.0282,0.000386,0.0621,0.686,136.223,-8.352036
Midlife Crisis,53,0.669,0.0413,0.00113,0.000252,0.0989,0.464,108.098,-6.920144
Domino,77,0.758,0.034,0.0117,0.0,0.0418,0.781,126.986,-2.544376
Mr Mysterious - Single Version,0,0.687,0.0474,0.211,0.0,0.135,0.501,120.005,-2.366249
Losing My Religion,87,0.666,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,-4.318605
Animal - Remastered,60,0.494,0.0626,7.74e-05,2.77e-06,0.051,0.487,106.087,-4.75972
all the good girls go to hell,77,0.726,0.372,0.283,0.143,0.177,0.569,185.044,-3.9613680000000002
Fool in Love,0,0.563,0.0607,0.437,0.000758,0.136,0.855,116.723,-4.810624
Weekend Wars,57,0.549,0.0361,0.0964,2.36e-05,0.322,0.69,77.013,-3.4299869999999997
I Was Made For Lovin' You,0,0.775,0.0396,0.0961,4.86e-05,0.0776,0.881,128.362,-5.228025
Agadoo,49,0.619,0.0324,0.00548,0.0,0.0433,0.952,131.988,-6.093855
Streets,51,0.748,0.075,0.212,0.0349,0.325,0.196,90.039,-3.7498829999999996
For What It's Worth,82,0.653,0.0497,0.406,0.0209,0.101,0.822,98.883,-5.275116
Perfect Strangers,0,0.742,0.0487,0.372,0.0,0.277,0.709,117.986,-4.346433
In The Air - Axwell Radio Edit,50,0.567,0.0315,0.00829,0.491,0.695,0.574,128.042,-4.290839999999999
Look At Her Now,9,0.563,0.271,0.114,0.0254,0.304,0.55,154.355,-4.458983999999999
Born To Be Wild,77,0.438,0.0919,0.262,0.537,0.221,0.53,145.928,-8.812520000000001
Perfect,82,0.647,0.0762,0.0598,0.0,0.119,0.396,99.933,-4.3051129999999995
Never Knew Love Like This Before,0,0.738,0.0336,0.375,1.74e-06,0.0547,0.739,114.039,-7.613448999999999
Dakota,37,0.503,0.0679,0.112,0.00382,0.103,0.328,146.998,-3.25593
The Streak,38,0.685,0.295,0.647,0.0,0.918,0.791,119.813,-7.46593
Lonely,19,0.514,0.0304,0.00085,0.0,0.209,0.182,123.986,-2.781878
Colors Of The Wind,0,0.561,0.0448,0.407,6.47e-06,0.156,0.153,83.997,-4.86358
Remedy,0,0.403,0.0427,0.894,0.0,0.154,0.234,162.874,-1.9425
Get Back - Remastered 2009,70,0.761,0.0586,0.492,0.00626,0.61,0.332,123.095,-5.822912
Wham Rap! (Enjoy What You Do?),43,0.833,0.105,0.497,0.0,0.0572,0.685,117.889,-5.609301
One Week,0,0.702,0.0373,0.00854,0.000154,0.0917,0.731,112.845,-5.390694
Winchester Cathedral,11,0.846,0.0534,0.519,3.75e-06,0.245,0.927,122.54,-4.9125239999999994
Under Pressure - Remastered 2011,75,0.671,0.0478,0.422,0.0,0.104,0.466,113.809,-5.5550429999999995
Something Big,0,0.694,0.043,0.00614,0.0,0.158,0.803,112.007,-3.322914
Got the Feelin' - Radio Edit,36,0.762,0.119,0.0547,0.0,0.144,0.861,98.591,-5.160609
Rockaria!,49,0.45,0.0342,0.338,3.68e-06,0.119,0.665,146.736,-4.606654
In My Mind (feat. Georgi Kay) - Axwell Radio Edit,0,0.51,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,-3.751134
Loser,0,0.595,0.117,0.0343,0.000135,0.383,0.823,85.387,-6.450735
Nobody Knows,59,0.64,0.0375,0.509,5.16e-06,0.103,0.25,176.088,-4.084056
Talk That Talk - Album Version (Edited),39,0.641,0.0544,0.0332,1.34e-05,0.211,0.375,168.055,-2.811891
Something Just Like This,89,0.617,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,-4.2983150000000006
You'll Never Walk Alone - Stereo; 1997 Remaster,56,0.48,0.0318,0.172,4.56e-06,0.234,0.295,113.33,-2.9694599999999998
Over My Head (Cable Car),73,0.592,0.0448,0.022,0.0,0.0653,0.709,116.03,-3.029724
Don't Forget About Us,0,0.696,0.0395,0.0649,0.0,0.122,0.445,143.539,-3.41458
arms,62,0.463,0.0634,0.11,4.89e-06,0.103,0.252,145.319,-5.46922
Da Funk - Radio Edit,38,0.795,0.0698,0.00332,0.863,0.328,0.928,111.214,-4.056984
Knock You Down,67,0.588,0.16,0.00952,0.0,0.171,0.645,155.165,-4.192060000000001
Just Got Started,24,0.773,0.0583,0.0135,0.00119,0.118,0.92,122.555,-4.974489
NO BAD DAYS (feat. Collett),74,0.769,0.15,0.117,0.0186,0.157,0.86,160.049,-5.15658
Treaty - Radio Mix,0,0.708,0.0479,4.34e-05,0.00214,0.36,0.824,122.308,-9.280418999999998
Love Is A Bridge,0,0.653,0.0258,0.145,0.0,0.0886,0.68,99.395,-6.705253
Take A Picture,68,0.541,0.0298,0.00147,0.000221,0.178,0.282,98.986,-6.240592
Everyday Is A Winding Road,0,0.598,0.0408,0.0393,4.68e-05,0.219,0.733,112.928,-5.552416
Get Up and Boogie - That's Right,42,0.797,0.0303,0.117,0.00132,0.0806,0.967,104.988,-8.202720000000001
Twisting By The Pool,0,0.511,0.0431,0.381,0.0,0.272,0.961,181.972,-6.3469560000000005
Dancing Queen,2,0.543,0.0428,0.358,0.000939,0.792,0.754,100.804,-5.66718
One Fine Day,33,0.486,0.0334,0.468,1.54e-06,0.416,0.896,89.574,-5.25504
Mr Mysterious - Single Version,0,0.687,0.0472,0.161,1.99e-06,0.153,0.522,120.007,-3.929872
Numb / Encore,71,0.685,0.156,0.0601,0.0,0.546,0.799,107.005,-3.4135530000000003
I'm Not Here To Make Friends,80,0.698,0.0628,0.172,1.45e-05,0.409,0.838,114.914,-3.972905
Go Your Own Way - 2004 Remaster,72,0.586,0.0375,0.0167,0.000776,0.068,0.831,135.448,-4.835799
We No Speak Americano (JT Radio Edit),0,0.901,0.0464,0.0712,0.0812,0.0923,0.737,124.996,-4.029025
Hey Baby,0,0.705,0.125,0.0602,0.0,0.228,0.746,93.63,-3.101704
Mi Gente,78,0.548,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,-3.4059519999999996
It's a Long Way to the Top,8,0.49,0.087,0.000134,0.0012,0.0464,0.527,135.851,-4.140915000000001
Sweet Home Alabama,86,0.596,0.0255,0.181,0.000331,0.0863,0.886,97.798,-7.347725
Sweet Dreams (Are Made of This) - Remastered,86,0.692,0.0317,0.225,0.0,0.12,0.875,125.135,-5.331078
Killing In The Name,83,0.466,0.304,0.0266,0.0,0.0327,0.661,88.785,-3.5110949999999996
Toosie Slide,76,0.834,0.201,0.321,6.15e-06,0.114,0.837,81.618,-4.4265
Chained To The Wheel,56,0.579,0.0415,0.115,0.000247,0.0699,0.614,119.811,-7.404222
Overpass Graffiti,76,0.52,0.186,0.00253,0.0,0.119,0.774,175.908,-3.221106
Come And Get These Memories - Single Version (Mono),0,0.531,0.0463,0.391,0.0,0.407,0.857,126.908,-2.9329300000000003
What Now,22,0.402,0.0448,0.0476,0.0,0.628,0.227,180.158,-3.340104
Air Balloon,35,0.717,0.0379,0.0195,0.000434,0.201,0.556,94.976,-4.1812260000000006
Oops!...I Did It Again,51,0.755,0.0462,0.317,1.9e-05,0.219,0.888,95.044,-4.0510079999999995
Too Close,71,0.847,0.0641,0.0118,0.0,0.283,0.752,99.693,-4.000704
Peaches N Cream (feat. Charlie Wilson),49,0.832,0.0515,0.0274,1.39e-06,0.206,0.282,110.034,-4.030992
And The Boys,43,0.791,0.0285,0.558,0.0173,0.129,0.507,99.882,-3.7400999999999995
Snakeskin,43,0.377,0.0708,0.000762,0.000672,0.0872,0.168,156.026,-5.545246
Beautiful People (feat. Khalid),78,0.64,0.186,0.124,0.0,0.0801,0.546,92.979,-5.249758000000001
Don't Turn Around,61,0.745,0.0755,0.00104,0.387,0.0574,0.752,95.623,-6.346101
"10,000 Hours (with Justin Bieber)",79,0.654,0.0259,0.153,0.0,0.111,0.43,89.991,-2.92572
Because the Night,72,0.466,0.0391,0.0542,0.0,0.119,0.473,123.539,-5.911724
Skate,2,0.708,0.0291,0.037,0.0,0.17,0.698,112.027,-5.00227
Underneath the Radar,47,0.628,0.0437,0.00994,0.51,0.398,0.437,144.635,-8.092920000000001
The Ending Is Just The Beginning Repeating,25,0.485,0.102,0.000154,0.01,0.0989,0.634,144.246,-4.215948
Gimme Shelter,80,0.634,0.031,0.447,0.039,0.17,0.489,118.628,-5.21451
Lucky,71,0.765,0.0317,0.262,0.000154,0.0669,0.966,95.026,-4.5142370000000005
Big (feat. Gunna),45,0.781,0.0349,0.0672,1.27e-06,0.0637,0.616,111.992,-2.9041349999999997
Sweetest Devotion,0,0.416,0.0396,0.251,0.0,0.125,0.266,155.941,-4.108721
Just a Gigolo / I Ain't Got Nobody,43,0.577,0.0592,0.447,1.44e-05,0.0477,0.629,124.515,-4.2766079999999995
Shout,8,0.437,0.055,0.182,0.0,0.0872,0.876,159.842,-6.23875
Mission Bell,19,0.588,0.0282,0.716,0.0,0.224,0.853,80.27,-3.899448
You Pick Me Up,27,0.564,0.0457,0.0313,7.36e-05,0.102,0.37,150.058,-5.660760000000001
Complicated,27,0.585,0.0469,0.0623,6.49e-06,0.29,0.429,77.994,-6.273288
Come On Eileen,61,0.45,0.0485,0.658,4.29e-06,0.404,0.72,106.959,-4.530628000000001
How Deep Is Your Love,0,0.786,0.0273,0.672,0.000611,0.186,0.437,99.992,-5.37116
Don't Go,31,0.658,0.0301,0.0241,0.00344,0.138,0.649,113.461,-4.124016
Sweet Hitch-Hiker,58,0.58,0.0325,0.0316,0.0405,0.341,0.929,142.706,-9.902735999999999
Young Dumb & Broke,83,0.799,0.0421,0.199,1.66e-05,0.165,0.394,136.948,-3.4231890000000003
Who Let The Dogs Out,69,0.869,0.0993,0.0605,0.0,0.148,0.784,129.221,-3.995935
Celebration,27,0.647,0.0512,0.11,0.000283,0.237,0.436,125.908,-9.515988
Someday Soon,31,0.596,0.0728,0.00711,0.0,0.234,0.542,130.072,-4.339605
The Day I Met Marie,28,0.535,0.0421,0.505,1.22e-05,0.0646,0.448,111.487,-5.269194
Jeopardy,57,0.851,0.0355,0.0712,0.0504,0.156,0.89,110.566,-3.7935600000000003
SeÃ±orita,83,0.759,0.029,0.0392,0.0,0.0828,0.749,116.967,-3.3148520000000006
Let's Stay Together,37,0.676,0.0258,0.216,0.0,0.198,0.707,100.005,-3.5309820000000003
Gotta Be Somebody,67,0.536,0.0601,0.000354,0.00165,0.133,0.205,115.998,-4.6475800000000005
Magic,43,0.73,0.0344,0.0966,0.000144,0.114,0.961,117.63,-6.053599999999999
Happier,82,0.522,0.0288,0.536,0.0,0.135,0.236,89.792,-2.831675
Last Hurrah,65,0.514,0.0317,0.175,0.0,0.117,0.401,84.259,-2.83353
Atomic - Remastered/2001,51,0.598,0.0318,0.0451,0.226,0.0843,0.9,135.228,-5.522292
Spaceman,0,0.541,0.234,0.325,0.0,0.107,0.356,155.626,-4.411446
How Do I Live,40,0.565,0.0267,0.579,0.0,0.103,0.153,125.896,-3.582648
Mr. Jones,0,0.58,0.0363,0.173,1.8e-06,0.246,0.722,141.606,-5.357748
Breaking Up Is Hard to Do,51,0.742,0.0354,0.788,0.0,0.0698,0.964,116.53,-5.154752
Say It Right,83,0.872,0.139,0.0476,0.00112,0.0543,0.809,116.948,-5.518016
Another Love Song,0,0.679,0.0538,0.0297,1.11e-06,0.355,0.752,115.057,-2.959704
Learn to Fly,81,0.465,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,-3.6989750000000003
Happier,86,0.687,0.0452,0.191,0.0,0.167,0.671,100.015,-2.1772080000000003
Breaking the Habit,70,0.579,0.0303,0.108,0.0,0.0909,0.581,100.021,-4.430082
Right Now (Na Na Na),0,0.832,0.166,0.269,0.0,0.415,0.577,137.998,-3.654
Setting Fires,0,0.626,0.0375,0.017,0.0,0.261,0.56,105.039,-4.123467
Bow River - 2011 Remastered,56,0.28,0.142,0.057,0.0,0.331,0.644,176.896,-1.8163679999999998
"Mary, Mary",35,0.682,0.0278,0.0315,0.0,0.19,0.934,126.895,-4.518203999999999
All The Man That I Need,59,0.496,0.0335,0.43,0.0,0.0332,0.25,150.944,-5.686018
Take It Off,0,0.725,0.0283,4.62e-05,0.00225,0.112,0.777,125.042,-3.597216
The Look Of Love - Pt. 1,0,0.739,0.0895,0.112,0.00104,0.309,0.915,121.01,-4.100268
Eloise,48,0.425,0.0321,0.22,0.0,0.355,0.461,131.087,-7.089636
Where I'm Going,0,0.533,0.0348,0.0208,0.772,0.138,0.733,120.999,-3.8041919999999996
My Way - Produced By Rudimental,29,0.377,0.0768,0.0587,0.0,0.107,0.226,168.968,-2.8577999999999997
Lay It All on Me (feat. Ed Sheeran),45,0.669,0.0428,0.141,0.0,0.185,0.483,122.531,-5.309676
Look What You've Done,0,0.4,0.0252,0.391,0.00109,0.146,0.325,74.422,-3.70044
What's Up?,84,0.565,0.0292,0.161,0.0,0.114,0.454,134.355,-5.664816
Need Your Love,0,0.466,0.071,0.00569,0.000156,0.112,0.244,169.273,-3.9054750000000005
Memphis,0,0.521,0.0264,0.136,0.146,0.0739,0.971,100.954,-6.513984000000001
You Don't Own Me,69,0.473,0.0257,0.701,0.0,0.628,0.711,94.814,-4.34868
Cold Water (feat. Justin Bieber & MÃ),51,0.608,0.0432,0.0736,0.0,0.156,0.501,92.943,-4.063416
Let the Franklin Flow,20,0.719,0.0267,0.217,0.0,0.26,0.608,111.006,-3.464164
Wasn't Expecting That,55,0.683,0.0625,0.712,4.55e-06,0.105,0.339,91.008,-2.886455
"What Is Love - 7"" Mix",78,0.683,0.0311,0.0222,0.0149,0.203,0.737,123.871,-6.104204
Time (Clock Of The Heart) - Remastered 2003,41,0.716,0.0369,0.471,0.0,0.0493,0.916,117.057,-4.892317
Dolphin's Cry - Live At The Paradiso,21,0.158,0.0703,0.0351,0.0,0.965,0.348,161.144,-4.6630080000000005
Refugee,0,0.569,0.033,0.0239,3.18e-06,0.0573,0.798,116.055,-5.195484
Never Gonna Give You Up,2,0.721,0.0376,0.115,3.79e-05,0.108,0.914,113.309,-11.101797
NO,53,0.471,0.27,0.0125,1.45e-06,0.702,0.653,88.615,-2.8863980000000002
Candy Girl,31,0.641,0.0343,0.707,0.0,0.666,0.741,126.24,-4.105512
"Lose Yourself - From ""8 Mile"" Soundtrack",2,0.701,0.255,0.00971,0.00115,0.361,0.0591,171.388,-3.315312
If We Ever Meet Again (Featuring Katy Perry),0,0.652,0.0393,0.00481,0.0,0.0605,0.394,126.091,-4.459455
Sailing,71,0.43,0.0292,0.372,0.379,0.316,0.191,128.56,-3.720926
White Flag,60,0.512,0.0401,0.327,3.3e-06,0.081,0.294,169.951,-3.5820750000000006
Just Another Day,68,0.717,0.0287,0.0194,0.000249,0.043,0.732,105.894,-6.886734000000001
Highway to Hell,88,0.574,0.133,0.061,0.00158,0.156,0.423,115.728,-4.376009000000001
I'm Leaving It (All) Up To You,28,0.505,0.0253,0.196,0.000146,0.116,0.767,109.214,-5.17482
I Know,2,0.858,0.0468,0.604,1.25e-06,0.0877,0.902,124.1,-4.30623
It Don't Come Easy,58,0.609,0.0292,0.0396,0.000168,0.277,0.691,123.191,-7.311408
Big Jet Plane,65,0.766,0.0267,0.252,0.00861,0.0908,0.257,109.944,-3.241872
Suicide Blonde,51,0.613,0.0897,0.00228,0.00896,0.123,0.694,119.96,-5.15632
Hold On,43,0.664,0.094,0.322,1.04e-06,0.19,0.803,105.569,-4.827888000000001
For Your Love,49,0.347,0.0409,0.236,0.0,0.0894,0.61,94.506,-6.544604
Lying,0,0.481,0.0646,0.00423,0.0,0.265,0.633,146.771,-2.16863
BED,58,0.663,0.0393,0.0134,0.00179,0.325,0.622,123.986,-3.590055
Who Knew,0,0.688,0.0274,0.00462,0.0,0.0756,0.459,140.004,-3.349077
Givin' Up,45,0.56,0.0503,0.0162,0.000165,0.236,0.818,136.613,-2.897802
Beat It,81,0.776,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,-3.2113680000000002
The Cure,0,0.696,0.0356,0.0745,0.0,0.0869,0.559,99.977,-2.435526
Good Without,68,0.616,0.0532,0.0723,0.0,0.375,0.269,89.962,-3.16512
Sometimes When We Touch,0,0.661,0.068,0.00319,1.5e-06,0.348,0.514,133.937,-7.429672
In The Air Tonight,0,0.597,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,-3.377583
"Too Much, Too Little, Too Late (with Deniece Williams)",41,0.501,0.0673,0.464,6.37e-06,0.0937,0.753,77.805,-5.201693999999999
d.a.f,21,0.56,0.0298,0.00337,2.05e-05,0.185,0.332,106.217,-4.47097
"Carry On (from the Original Motion Picture ""POKÃMON Detective Pikachu"")",66,0.591,0.079,0.381,0.000116,0.131,0.27,121.799,-4.595895
Sweet Nothin's,0,0.785,0.0576,0.778,0.00013,0.137,0.939,125.288,-4.62162
No Rain - Remastered 2002,51,0.383,0.0304,0.644,3.61e-05,0.311,0.547,148.018,-3.253768
I Am Blessed,35,0.463,0.0302,0.148,0.0,0.104,0.151,136.174,-3.889935
I'm Yours,83,0.703,0.0417,0.559,0.0,0.0973,0.712,150.96,-4.142964
Let Go,0,0.692,0.0696,0.0941,0.0,0.112,0.629,134.073,-3.983756
Acquainted,24,0.386,0.0511,0.445,0.0,0.0909,0.239,105.921,-4.9371979999999995
All That She Wants,79,0.798,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,-6.055625
Handle With Care,0,0.675,0.0282,0.119,0.0,0.252,0.745,115.081,-4.473648
Tell Me,70,0.8,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,-3.9273379999999998
Babe,69,0.267,0.0317,0.527,0.0,0.0924,0.0903,169.486,-2.797656
Nine in the Afternoon - Single Mix,65,0.405,0.0365,0.0843,0.0,0.207,0.397,155.189,-3.96175
Can't Take My Eyes Off You,0,0.581,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,-5.50134
Bad To The Bone,73,0.459,0.0303,0.00614,0.0652,0.384,0.955,149.231,-8.561879
Sugar Shack,6,0.792,0.0549,0.397,7.42e-05,0.0628,0.952,133.931,-9.336316
White Silver Sands,0,0.868,0.0432,0.522,0.393,0.0727,0.963,116.66,-6.367959
Gasoline Alley Bred,21,0.333,0.035,0.22,7.18e-06,0.138,0.76,162.067,-6.724024
Billionaire (feat. Bruno Mars) - Radio Edit,41,0.474,0.337,0.232,0.0,0.228,0.642,173.773,-4.431266
Time of the Season - Mono Version,7,0.537,0.0366,0.142,1.58e-06,0.383,0.695,117.111,-4.7964
Toxic,0,0.778,0.117,0.0253,0.0215,0.227,0.918,143.025,-3.34451
Bam Bam (feat. Ed Sheeran),80,0.756,0.0401,0.182,0.0,0.333,0.956,94.996,-4.444769
Streets Of Your Town,35,0.605,0.0284,0.0106,0.0045,0.261,0.835,131.891,-5.273715
When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton),46,0.497,0.0269,0.443,0.0,0.111,0.21,85.973,-3.09771
Lucky,49,0.632,0.0412,0.541,0.0,0.165,0.669,130.052,-3.7856520000000002
Honey Come Back,41,0.382,0.0307,0.331,5.85e-05,0.308,0.421,50.937,-4.570504
Woman in Love,72,0.469,0.028,0.248,0.000126,0.133,0.331,169.735,-4.534458000000001
(Keep Feeling) Fascination,48,0.711,0.08,0.421,2.27e-06,0.271,0.703,118.137,-4.998863999999999
"When You Believe (from ""The Prince of Egypt"")",28,0.388,0.0298,0.332,0.0,0.108,0.126,125.099,-3.204848
Impossible,48,0.658,0.0645,0.356,2.61e-05,0.329,0.151,121.888,-3.104982
Amoureuse,43,0.412,0.0295,0.197,0.000136,0.0788,0.196,131.44,-3.104676
Kids Again - Radio Edit,31,0.512,0.0481,0.00849,0.0,0.33,0.482,127.953,-3.439504
Ringo,44,0.563,0.311,0.864,0.0,0.216,0.653,110.794,-6.547928
Don't You Worry Child - Acoustic,40,0.609,0.0383,0.845,0.0,0.27,0.354,119.785,-2.242779
50 Years,39,0.375,0.0271,0.139,0.0,0.0995,0.622,165.319,-5.231262000000001
Tell Me a Story,0,0.546,0.0307,0.0795,0.0,0.302,0.394,111.837,-6.840800000000001
Strangers,0,0.755,0.038,0.00584,0.00104,0.0746,0.133,115.03,-4.4020340000000004
Heart-Shaped Box,0,0.49,0.0548,0.0773,0.00862,0.087,0.278,99.723,-5.421104000000001
Jack & Diane,0,0.811,0.0392,0.0365,6.94e-06,0.0799,0.625,103.94,-3.36774
Wild Love,0,0.443,0.0669,0.0828,0.000234,0.102,0.23,70.124,-4.078464
"Lose Yourself - From ""8 Mile"" Soundtrack",62,0.703,0.257,0.00535,1.8e-05,0.357,0.0655,171.387,-3.519628
Something In The Way You Move,58,0.658,0.0493,0.0398,0.0,0.114,0.316,109.004,-5.011798
Runaway (U & I),79,0.506,0.0469,0.00711,0.00193,0.0856,0.383,126.008,-3.315795
Ooh La La,14,0.442,0.0266,0.642,0.000325,0.309,0.53,104.075,-4.81452
I'm Good (Blue),95,0.561,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,-3.544445
Lucy In The Sky With Diamonds,0,0.392,0.0373,0.0556,2.68e-05,0.108,0.492,165.959,-4.900378
Sunsets,60,0.282,0.0377,1.1e-05,0.0414,0.0904,0.705,167.36,-3.0954420000000002
She's A Rainbow - Full Version / With Intro,51,0.472,0.0371,0.415,0.0206,0.369,0.529,109.251,-7.8255
Smalltown Boy,77,0.685,0.0276,0.288,0.00918,0.124,0.939,134.546,-6.199743999999999
Show Me Love,74,0.811,0.153,0.014,2.06e-05,0.0769,0.567,120.258,-3.547747
I Just Want To Be Your Everything,65,0.651,0.0346,0.167,1.7e-05,0.192,0.868,97.017,-4.8211200000000005
Not Afraid,83,0.855,0.264,0.529,0.0,0.205,0.668,114.635,-1.13526
Mouth,44,0.695,0.218,0.702,5.85e-05,0.154,0.78,175.896,-4.591299
Hot Right Now (feat. RITA ORA) - Radio Edit,60,0.524,0.0431,0.00656,0.00058,0.224,0.476,175.017,-1.5250679999999999
Show Me the Meaning of Being Lonely,72,0.63,0.0252,0.231,0.0,0.0765,0.683,167.998,-3.18
It Wasn't Me,5,0.853,0.0713,0.0561,0.0,0.313,0.654,94.759,-2.785176
This Is War,69,0.402,0.0579,0.0663,2e-06,0.233,0.224,160.047,-3.80298
DONTTRUSTME,73,0.791,0.254,0.0163,0.0,0.189,0.514,130.012,-2.668046
Harlem Shuffle,0,0.742,0.0756,0.0866,0.0279,0.319,0.782,121.747,-3.2758999999999996
Don't Leave Home,54,0.542,0.0382,0.0638,2.74e-05,0.0929,0.434,171.863,-4.200384000000001
Give It Away,78,0.666,0.0476,0.00244,0.086,0.153,0.776,91.577,-9.284184000000002
David's Song,30,0.533,0.027,0.244,3.29e-05,0.114,0.202,76.62,-3.045217
Memories (feat. Kid Cudi),81,0.546,0.255,0.00144,4.34e-06,0.251,0.375,129.983,-3.601712
Get Set,47,0.508,0.0378,0.0085,0.0,0.115,0.129,92.008,-3.8667439999999997
Massachusetts - Mono,31,0.503,0.0276,0.000237,0.0802,0.0783,0.709,104.121,-5.0145290000000005
Rockin' for Myself,0,0.599,0.0378,0.000423,0.931,0.328,0.389,134.0,-5.828365
Little Bitty Girl,1,0.623,0.0367,0.553,0.0,0.136,0.82,121.284,-3.8316100000000004
Thank You,0,0.65,0.0692,0.0171,0.0,0.15,0.8,126.008,-4.480193
Rock & Roll,59,0.462,0.0686,0.0395,0.0,0.728,0.901,201.064,-3.8641460000000003
I Go To Rio,0,0.549,0.0531,0.107,0.0582,0.959,0.767,136.449,-6.221996
Fire,60,0.65,0.0342,0.201,0.00235,0.0805,0.637,118.294,-5.73918
Mr. Jones,55,0.571,0.0371,0.193,4.09e-06,0.182,0.73,141.608,-4.644816
Minefields,69,0.476,0.11,0.183,0.0,0.0997,0.243,152.617,-3.4430340000000004
Some Say - Felix Jaehn Remix,72,0.682,0.0397,0.406,0.0,0.174,0.637,120.03,-3.9137
