Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity,Cluster,PCA1,PCA2,Cluster Label
Always On Time,52,0.839,0.199,0.208,0.0,0.242,0.839,96.673,-4.309424,1,0.17100468816487024,-0.21941211506505193,"Popular, Moderate Dance, Positive Vibes"
Cream - Without Rap Monologue,57,0.852,0.0675,0.103,0.421,0.0468,0.826,115.592,-5.122787999999999,1,0.22607178299287667,-0.28826037548488975,"Popular, Moderate Dance, Positive Vibes"
Love Action (I Believe In Love),56,0.702,0.0321,0.0805,0.0193,0.184,0.728,121.738,-5.726532,1,0.20990248672291212,-0.19361467592084242,"Popular, Moderate Dance, Positive Vibes"
Never Gonna Fall in Love Again - Live,10,0.557,0.0259,0.776,0.0667,0.0989,0.569,99.83,-4.8051,3,-0.34030533057905,0.38794456834714725,"Acoustic, Neutral, Relaxed"
You Should Hear How She Talks About You,45,0.753,0.115,0.212,2.93e-05,0.259,0.852,131.909,-5.434343999999999,1,0.09335839057710638,-0.21858351883703592,"Popular, Moderate Dance, Positive Vibes"
(Everything I Do) I Do It For You,0,0.52,0.0286,0.0752,1.13e-05,0.0609,0.273,131.224,-4.593764999999999,0,-0.38287062682050144,0.1000856508502855,"Mid-tempo, Less Popular, Melancholic"
I've Gotta Get A Message To You,59,0.442,0.0281,0.037,4.46e-06,0.172,0.497,83.414,-3.770892,1,0.2210323140410685,0.02939763863068967,"Popular, Moderate Dance, Positive Vibes"
I Wish I Was a Punk Rocker (with Flowers in My Hair),63,0.7,0.358,0.544,0.0,0.606,0.719,108.102,-3.1689750000000005,3,0.23035929365349395,0.13165009360083377,"Acoustic, Neutral, Relaxed"
Heart of Gold - 2017 Remaster,0,0.542,0.0295,0.212,0.0519,0.102,0.827,171.719,-5.135748,2,-0.37479074497536347,-0.19190030955954368,"Upbeat, Less Popular, Positive"
Shake Ya Tailfeather - Radio,0,0.715,0.262,0.134,0.0,0.157,0.897,87.665,-5.180844,2,-0.35017741506459305,-0.33689029028856593,"Upbeat, Less Popular, Positive"
Come Home with Me,35,0.706,0.0573,0.00706,0.0,0.0377,0.495,126.112,-3.047841,0,-0.000579121490576151,-0.09718199253664783,"Mid-tempo, Less Popular, Melancholic"
Drop the Boy,30,0.553,0.0489,0.00307,0.0,0.0818,0.834,177.113,-7.079514,2,-0.04760804532035734,-0.32147859620640634,"Upbeat, Less Popular, Positive"
See You Again (feat. Charlie Puth),62,0.689,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,-3.608943,1,0.2263129652754089,0.32998188122893696,"Popular, Moderate Dance, Positive Vibes"
Now That We Found Love,65,0.744,0.0631,0.039,0.0,0.171,0.683,119.955,-10.282841,1,0.30629365797948005,-0.2241116114589808,"Popular, Moderate Dance, Positive Vibes"
Call Out My Name,0,0.449,0.0369,0.211,0.0,0.327,0.165,134.144,-2.930308,0,-0.41020275083488633,0.28921063879623116,"Mid-tempo, Less Popular, Melancholic"
Love Letters,12,0.379,0.0271,0.685,6.33e-06,0.204,0.231,142.342,-3.367598,3,-0.3359524963159233,0.6022566231244362,"Acoustic, Neutral, Relaxed"
Respect,80,0.805,0.041,0.164,2.2e-05,0.0546,0.965,114.95,-2.9161080000000004,1,0.463632029006362,-0.27346054066962794,"Popular, Moderate Dance, Positive Vibes"
"Doin' The Do - 7"" Radio Mix",37,0.801,0.0604,0.00765,7.7e-05,0.0639,0.909,120.378,-6.752947,2,0.04123222671291071,-0.4182573484191738,"Upbeat, Less Popular, Positive"
Sweet Caroline,0,0.529,0.0274,0.611,0.000109,0.237,0.578,63.05,-2.040382,3,-0.4269262534419281,0.2900536592248122,"Acoustic, Neutral, Relaxed"
Call Me,77,0.56,0.0347,0.000785,0.00246,0.0892,0.74,142.669,-5.536575,1,0.42491796452492714,-0.19187590887877487,"Popular, Moderate Dance, Positive Vibes"
Don't Take It Personal (Just One of Dem Days),61,0.731,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,-4.523054999999999,1,0.26446411978016027,-0.11654686731431768,"Popular, Moderate Dance, Positive Vibes"
48 Crash,0,0.643,0.0933,0.00157,0.00977,0.169,0.868,137.979,-6.58053,2,-0.3454768966741516,-0.39821356459086904,"Upbeat, Less Popular, Positive"
My Hero,79,0.398,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,-3.904524,1,0.4197154246366058,0.16348584710123273,"Popular, Moderate Dance, Positive Vibes"
50 Ways to Say Goodbye,71,0.591,0.0478,0.000284,0.000278,0.142,0.736,140.043,-2.4908400000000004,1,0.36548165833976176,-0.18705769334101058,"Popular, Moderate Dance, Positive Vibes"
Counting Stars,15,0.662,0.0364,0.0603,0.0,0.119,0.465,121.979,-3.51095,0,-0.21418707337272141,-0.05355365842427484,"Mid-tempo, Less Popular, Melancholic"
House of the Rising Sun,33,0.254,0.0472,0.0006,0.0004,0.265,0.412,118.752,-2.849184,0,-0.05459348640016104,0.08125323132667844,"Mid-tempo, Less Popular, Melancholic"
Do It Again,54,0.867,0.0662,0.0224,0.704,0.104,0.623,123.974,-3.672816,1,0.18988260442347038,-0.21707967256488608,"Popular, Moderate Dance, Positive Vibes"
Together We Are Beautiful,42,0.761,0.0381,0.366,2.81e-05,0.189,0.826,110.45,-7.248384000000001,2,0.04694345046296872,-0.10350599389618886,"Upbeat, Less Popular, Positive"
Keep It Comin' Love,54,0.773,0.0294,0.232,1.61e-05,0.0349,0.971,110.383,-9.065854,1,0.19136258634917191,-0.2886894707014214,"Popular, Moderate Dance, Positive Vibes"
Stay Awhile,0,0.558,0.0299,0.791,0.00488,0.0863,0.432,84.559,-4.80122,3,-0.447025770765018,0.48143140069287665,"Acoustic, Neutral, Relaxed"
Me Myself & I,0,0.709,0.124,0.103,0.0,0.0769,0.773,99.906,-2.788621,2,-0.35262152506101174,-0.2528186399622567,"Upbeat, Less Popular, Positive"
Be the One,69,0.661,0.0499,0.117,1.32e-05,0.056,0.368,87.46,-2.454921,1,0.3244106551696786,0.12548629949414553,"Popular, Moderate Dance, Positive Vibes"
Don't You Worry Child - Radio Edit,85,0.612,0.0509,0.112,0.0,0.116,0.438,129.042,-2.6418,1,0.48545282907542664,0.09729291663646039,"Popular, Moderate Dance, Positive Vibes"
Private Idaho,59,0.551,0.0454,0.00724,1.13e-05,0.322,0.888,166.403,-6.004656,1,0.24298572525704476,-0.31594057521075375,"Popular, Moderate Dance, Positive Vibes"
I Never Told You,55,0.498,0.0288,0.166,0.0,0.3,0.36,144.104,-3.3056760000000005,1,0.16228377922744408,0.17480883583097387,"Popular, Moderate Dance, Positive Vibes"
Saving All My Love For You,36,0.334,0.0496,0.155,1.66e-06,0.106,0.362,197.622,-3.3202770000000004,0,-0.03455478893849184,0.18337486706377615,"Mid-tempo, Less Popular, Melancholic"
BLOW (with Chris Stapleton & Bruno Mars),66,0.631,0.0401,0.000245,0.0115,0.38,0.596,92.469,-4.2586,1,0.30640811386694344,-0.1179658111621954,"Popular, Moderate Dance, Positive Vibes"
Wonderful,0,0.663,0.109,0.277,0.0,0.0466,0.758,92.681,-3.849258,2,-0.37327691782478606,-0.11445775235974293,"Upbeat, Less Popular, Positive"
Up/Down,24,0.69,0.322,0.0103,0.0,0.344,0.642,123.123,-3.612353,2,-0.10949835158135585,-0.22300672206925248,"Upbeat, Less Popular, Positive"
More Than This,71,0.653,0.0249,0.0508,0.0466,0.139,0.765,128.505,-5.200128,1,0.3637032932273363,-0.20434012302961096,"Popular, Moderate Dance, Positive Vibes"
Every Time I Close My Eyes (with Kenny G),65,0.654,0.025,0.0624,0.0,0.0963,0.279,143.676,-3.210483,1,0.28381041561657794,0.12824784651557666,"Popular, Moderate Dance, Positive Vibes"
"Uptown Festival - 7"" Version",13,0.768,0.0355,0.175,0.0,0.065,0.907,125.393,-7.581129999999999,2,-0.22119644134290492,-0.3252968313292878,"Upbeat, Less Popular, Positive"
Free,62,0.757,0.0338,0.00254,0.0012,0.0357,0.621,125.002,-6.1277550000000005,1,0.28061339861729206,-0.1856132106664547,"Popular, Moderate Dance, Positive Vibes"
Have You Ever Really Loved A Woman?,0,0.569,0.0313,0.536,1.44e-05,0.1,0.346,145.513,-4.785136,3,-0.4245666299590201,0.34766718111028283,"Acoustic, Neutral, Relaxed"
Problem,79,0.66,0.153,0.0192,8.83e-06,0.159,0.625,103.008,-4.30836,1,0.4451527951891965,-0.12181458046104399,"Popular, Moderate Dance, Positive Vibes"
No More Lonely Nights (Ballad),0,0.32,0.0644,0.0044,0.000319,0.64,0.429,175.895,-6.024918,0,-0.3924361284001183,-0.02470622233572023,"Mid-tempo, Less Popular, Melancholic"
Scars,71,0.384,0.055,0.0948,0.0,0.168,0.471,89.922,-3.0706140000000004,1,0.3327098724804042,0.1183578653606521,"Popular, Moderate Dance, Positive Vibes"
One Track Mind,3,0.571,0.0305,0.0222,0.0,0.0748,0.96,145.241,-4.373772,2,-0.3162035355950988,-0.40232275768833453,"Upbeat, Less Popular, Positive"
Cheap Wine - 2011 Remastered,60,0.681,0.0374,0.164,0.0,0.207,0.833,123.661,-3.18262,1,0.24534201952194024,-0.1794739747343746,"Popular, Moderate Dance, Positive Vibes"
I'm Every Woman,65,0.665,0.0535,0.0178,0.00288,0.126,0.4,119.555,-7.041958,1,0.29333279217342434,-0.00689468721737696,"Popular, Moderate Dance, Positive Vibes"
"Because I Got High - From ""Jay And Silent Bob Strike Back"" Soundtrack",0,0.799,0.512,0.164,0.0,0.158,0.842,166.064,-3.0228780000000004,2,-0.34714499650379477,-0.3206737954095356,"Upbeat, Less Popular, Positive"
Love is a Beautiful Song,0,0.405,0.0274,0.68,0.0,0.0918,0.325,102.678,-2.427832,3,-0.44894136765667847,0.5321266675037886,"Acoustic, Neutral, Relaxed"
You Belong To Me - JX Mix,25,0.724,0.0502,0.0559,0.0895,0.214,0.437,141.86,-11.664432,0,-0.1146901256782224,-0.10572252152891887,"Mid-tempo, Less Popular, Melancholic"
Blister in the Sun - 2002 Remastered Version,0,0.701,0.0938,0.219,0.0,0.0821,0.89,97.042,-5.179806,2,-0.36088011441334333,-0.2614911424019068,"Upbeat, Less Popular, Positive"
The Reaper,57,0.633,0.0701,0.135,0.0,0.201,0.648,164.008,-4.392995999999999,1,0.2077074872170913,-0.08466516342684183,"Popular, Moderate Dance, Positive Vibes"
Follow The Sun,0,0.507,0.035,0.0351,0.0,0.259,0.649,95.978,-3.880114,2,-0.36766890810394026,-0.1636497403153902,"Upbeat, Less Popular, Positive"
Ain't No Love (Ain't No Use) [feat. Melanie Williams],45,0.802,0.0415,0.00363,0.0794,0.312,0.966,127.035,-7.00336,2,0.11818693724045948,-0.45830223452711644,"Upbeat, Less Popular, Positive"
Runaway Train (2022 Remaster),74,0.613,0.0425,0.0132,0.0,0.104,0.561,117.341,-5.72904,1,0.38900835695618396,-0.08081848792036544,"Popular, Moderate Dance, Positive Vibes"
All I Want,40,0.604,0.0469,0.0943,0.00577,0.204,0.424,126.238,-4.840404,0,0.028494707851564105,0.03032894437835215,"Mid-tempo, Less Popular, Melancholic"
How Would You Feel (Paean),67,0.617,0.0269,0.424,0.0,0.127,0.242,139.979,-2.47157,3,0.26325175812434753,0.417740650576135,"Acoustic, Neutral, Relaxed"
Greatest Hits Megamix - Jewels & Stone Remix,42,0.497,0.0689,0.0365,0.0,0.927,0.61,101.994,-5.138177,1,0.04210860910339753,-0.11035392419221157,"Popular, Moderate Dance, Positive Vibes"
This Is How We Do It,68,0.791,0.0623,0.0174,0.0,0.423,0.789,103.646,-5.147766,1,0.34169719671708687,-0.2875442236562566,"Popular, Moderate Dance, Positive Vibes"
Mr. Bojangles - Remastered 2001,57,0.444,0.0541,0.699,0.0,0.329,0.554,154.26,-5.211188,3,0.1327940628712755,0.4130966966041335,"Acoustic, Neutral, Relaxed"
San Francisco (Be Sure to Wear Flowers in Your Hair),55,0.569,0.0292,0.457,5.08e-06,0.105,0.617,113.168,-5.580264,3,0.15125918214140066,0.17939412023042114,"Acoustic, Neutral, Relaxed"
I Forgot That You Existed,79,0.664,0.519,0.298,2.03e-06,0.0812,0.541,92.875,-3.2690200000000003,1,0.42068638929924185,0.11354109321222786,"Popular, Moderate Dance, Positive Vibes"
Versace on the Floor (Bruno Mars vs. David Guetta),64,0.747,0.0429,0.108,0.0,0.0712,0.589,100.012,-3.436302,1,0.2882147952953805,-0.06589695174751753,"Popular, Moderate Dance, Positive Vibes"
Breakout,0,0.704,0.0316,0.175,0.00231,0.0631,0.777,113.194,-7.136841000000001,2,-0.3618051236056414,-0.23020516753951653,"Upbeat, Less Popular, Positive"
Firestone,81,0.704,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,-4.675116,1,0.4208493592133127,0.2668820883438627,"Popular, Moderate Dance, Positive Vibes"
Til Death - Denzal Park Radio Edit,30,0.696,0.0468,0.0374,0.00108,0.0485,0.967,127.988,-2.6282399999999995,2,-0.0357849432345565,-0.38772776598598685,"Upbeat, Less Popular, Positive"
The Time Warp,45,0.368,0.246,0.093,0.00267,0.0986,0.542,175.7,-4.277988,1,0.07513564942264411,0.010618549724562776,"Popular, Moderate Dance, Positive Vibes"
Scream,62,0.805,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,-6.202127999999999,1,0.2689577405604082,-0.1488301537631287,"Popular, Moderate Dance, Positive Vibes"
AFTERGLOW,20,0.35,0.0417,0.00121,6.85e-05,0.198,0.467,148.982,-4.8825,0,-0.1775572296878548,-0.015080242343431416,"Mid-tempo, Less Popular, Melancholic"
I Dig Rock and Roll Music - 2004 Remaster,31,0.692,0.0422,0.118,0.0,0.305,0.744,121.77,-4.91883,2,-0.0486672305300741,-0.20141175538414852,"Upbeat, Less Popular, Positive"
Makes Me Wonder,0,0.803,0.0357,0.00485,0.000358,0.0577,0.881,113.996,-2.067079,2,-0.3336195520367221,-0.4116546600874392,"Upbeat, Less Popular, Positive"
Thunder,0,0.605,0.0448,0.00702,0.114,0.145,0.238,167.997,-3.890205,0,-0.37620892096887476,0.043598575624653635,"Mid-tempo, Less Popular, Melancholic"
Same Old Love,73,0.672,0.0304,0.0223,0.0,0.214,0.438,98.02,-2.37793,1,0.37454133769020437,0.012213260822596106,"Popular, Moderate Dance, Positive Vibes"
(You Drive Me) Crazy,71,0.748,0.0341,0.0534,0.0,0.32,0.96,104.001,-4.026432,1,0.37473073652966815,-0.34907928518081616,"Popular, Moderate Dance, Positive Vibes"
Free Loop,59,0.6,0.0336,0.503,0.00013,0.0816,0.678,75.331,-7.025301,3,0.19194940537869432,0.16505385282383309,"Acoustic, Neutral, Relaxed"
Two Strong Hearts,18,0.61,0.0316,0.0212,0.0,0.309,0.841,109.856,-7.32654,2,-0.1717334371116863,-0.3349440740224436,"Upbeat, Less Popular, Positive"
Levels,0,0.429,0.446,0.0497,0.0,0.265,0.684,198.709,-3.146319,2,-0.3669435917203837,-0.19318138282606062,"Upbeat, Less Popular, Positive"
When You Believe - from The Prince of Egypt,31,0.43,0.031,0.528,0.0,0.12,0.155,125.218,-3.521584,3,-0.1260526761739746,0.5558438910768977,"Acoustic, Neutral, Relaxed"
Never Be The Same Again - Single Mix,40,0.739,0.068,0.00356,0.0,0.0848,0.558,81.001,-2.181593,1,0.05448847089606318,-0.13150384887200828,"Popular, Moderate Dance, Positive Vibes"
Stole,52,0.649,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,-3.578512,1,0.16496246985287866,-0.046074733355009,"Popular, Moderate Dance, Positive Vibes"
Before the Worst,35,0.586,0.0463,0.141,0.0,0.655,0.4,115.006,-3.926368,0,-0.03759172349576423,0.07721254605245093,"Mid-tempo, Less Popular, Melancholic"
"That Sunday, That Summer",33,0.249,0.0406,0.755,0.0,0.395,0.462,82.495,-4.56044,3,-0.1320107635365167,0.5600437899191283,"Acoustic, Neutral, Relaxed"
Burn Your Name,53,0.423,0.039,0.000675,5.99e-06,0.187,0.26,126.51,-2.67536,1,0.1528897002081454,0.15659081740767036,"Popular, Moderate Dance, Positive Vibes"
Welcome To My World,6,0.374,0.271,0.104,0.0,0.111,0.637,159.149,-4.401944,0,-0.31625431759811024,-0.08954283436874405,"Mid-tempo, Less Popular, Melancholic"
fOoL fOr YoU,71,0.52,0.0256,0.281,0.0,0.0976,0.17,77.903,-3.697704,1,0.31036321376423237,0.4059799147117108,"Popular, Moderate Dance, Positive Vibes"
Lady Godiva - Mono; 2003 Remaster,7,0.607,0.0311,0.42,0.0,0.0609,0.838,124.601,-4.316848,2,-0.31854538865753323,-0.05089002241023183,"Upbeat, Less Popular, Positive"
Lean On (feat. MÃ & DJ Snake),0,0.723,0.0625,0.00346,0.00123,0.565,0.274,98.007,-2.492529,0,-0.37282125661395105,7.105934616113974e-05,"Mid-tempo, Less Popular, Melancholic"
You Found Me,0,0.366,0.0423,0.018,0.0,0.153,0.398,76.057,-4.321233,0,-0.38221882185713485,0.03414069542891607,"Mid-tempo, Less Popular, Melancholic"
Higher Ground,70,0.716,0.0426,0.0631,0.00133,0.189,0.821,125.474,-8.45665,1,0.3580354519943648,-0.27347830104170884,"Popular, Moderate Dance, Positive Vibes"
I Wanna Be the Only One (feat. Bebe Winans),44,0.627,0.0625,0.468,0.0,0.126,0.802,100.071,-5.9712000000000005,3,0.04987348309032208,0.03358544200763386,"Acoustic, Neutral, Relaxed"
Rev It Up,35,0.723,0.0428,0.0184,0.0106,0.0665,0.917,95.262,-9.936886,2,0.014875578181768379,-0.41024629808610064,"Upbeat, Less Popular, Positive"
Doggin' Around,28,0.568,0.0256,0.801,1.67e-05,0.059,0.383,94.096,-3.637704,3,-0.16536455160864066,0.5559047276798647,"Acoustic, Neutral, Relaxed"
New Rules,84,0.762,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,-4.2147,1,0.5015590279504923,-0.14342596922987205,"Popular, Moderate Dance, Positive Vibes"
It's Now or Never,0,0.631,0.0356,0.521,0.000258,0.512,0.781,126.156,-5.374842,2,-0.40966713638342467,0.02465213613509104,"Upbeat, Less Popular, Positive"
Boys & Girls,12,0.789,0.041,0.00555,9.68e-06,0.069,0.902,131.005,-1.7999999999999998,2,-0.21237784075396482,-0.4096161158507699,"Upbeat, Less Popular, Positive"
Flowers,96,0.707,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,-2.9453250000000004,1,0.6177664156033219,-0.08714478318317903,"Popular, Moderate Dance, Positive Vibes"
Take Me,26,0.719,0.0465,0.167,0.044,0.104,0.461,124.04,-5.7291,0,-0.11121455914748901,0.002127569449300093,"Mid-tempo, Less Popular, Melancholic"
We Can't Stop,82,0.613,0.0334,0.00882,0.0,0.37,0.484,80.003,-3.603868,1,0.4623246928166942,-0.007185949941672376,"Popular, Moderate Dance, Positive Vibes"
THATS WHAT I WANT,85,0.737,0.22,0.00614,0.0,0.0486,0.546,87.981,-3.81546,1,0.5117750533016894,-0.08939952945951635,"Popular, Moderate Dance, Positive Vibes"
Hurricane - Radio Edit,29,0.452,0.0518,0.0501,1.58e-05,0.309,0.275,125.994,-3.35508,0,-0.09508353959788302,0.1373930721812278,"Mid-tempo, Less Popular, Melancholic"
Midnight Memories,71,0.432,0.0882,0.00725,0.0,0.233,0.567,156.128,-1.7446799999999998,1,0.3473245854779138,-0.02717239580257602,"Popular, Moderate Dance, Positive Vibes"
Mama,0,0.524,0.0276,0.568,0.0389,0.15,0.549,95.116,-4.895163,3,-0.42363150712191877,0.257042081606435,"Acoustic, Neutral, Relaxed"
When Something Is Wrong With My Baby,0,0.409,0.0369,0.0174,1.02e-05,0.0415,0.439,100.938,-5.619619999999999,0,-0.3761293865831279,-0.016873484790261517,"Mid-tempo, Less Popular, Melancholic"
HIGHEST IN THE ROOM,86,0.598,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,-3.742228,1,0.4830507616584554,0.31525886411462256,"Popular, Moderate Dance, Positive Vibes"
TiK ToK,0,0.755,0.116,0.0746,1.27e-06,0.291,0.735,120.032,-2.280512,2,-0.3530470800101115,-0.2652609832661739,"Upbeat, Less Popular, Positive"
Some Type of Love,48,0.706,0.08,0.353,0.0,0.105,0.399,90.491,-3.564039,1,0.09111059864060556,0.21907203739566494,"Popular, Moderate Dance, Positive Vibes"
California Dreamin' - Single Version,83,0.552,0.0345,0.352,0.0,0.0533,0.637,112.367,-5.949888,1,0.4462211671296221,0.1297934126029484,"Popular, Moderate Dance, Positive Vibes"
Mona,31,0.697,0.0316,0.00124,0.00117,0.252,0.751,102.981,-5.888256,2,-0.035394642683035216,-0.28801823936199705,"Upbeat, Less Popular, Positive"
Free Ride,64,0.674,0.0597,0.29,0.00322,0.189,0.814,124.204,-8.181922,1,0.271812684936078,-0.10727698869756486,"Popular, Moderate Dance, Positive Vibes"
Stay with Me,29,0.404,0.0512,0.891,0.0,0.103,0.147,75.342,-2.199465,3,-0.183856902393392,0.8327623992484142,"Acoustic, Neutral, Relaxed"
Already Gone,21,0.329,0.0309,0.03,2.68e-06,0.135,0.531,161.436,-2.469928,0,-0.167592718267902,-0.015668213550674548,"Mid-tempo, Less Popular, Melancholic"
Twist And Shout,0,0.802,0.0334,0.224,0.0,0.298,0.977,128.954,-7.540719999999999,2,-0.3575808480643702,-0.36754912709458915,"Upbeat, Less Popular, Positive"
Flashing Lights,12,0.706,0.0451,0.0105,3.85e-06,0.171,0.786,119.972,-4.64324,2,-0.2247898052815525,-0.3237385932228373,"Upbeat, Less Popular, Positive"
Caught in the Middle,54,0.519,0.034,0.0524,0.0,0.243,0.572,96.072,-4.476628,1,0.17494368229592672,-0.04648246385807875,"Popular, Moderate Dance, Positive Vibes"
Folsom Prison Blues,44,0.594,0.0528,0.0267,0.00541,0.905,0.898,110.71,-6.457152,1,0.08072886029301768,-0.34193465059023503,"Popular, Moderate Dance, Positive Vibes"
Don't Go Breaking My Heart,83,0.729,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,-7.447456,1,0.48244165376605597,-0.1665142728198184,"Popular, Moderate Dance, Positive Vibes"
Always on My Mind,74,0.533,0.0366,0.0116,0.0565,0.186,0.726,124.874,-8.30763,1,0.3880756807668214,-0.1880264098162267,"Popular, Moderate Dance, Positive Vibes"
Shake Your Bon-Bon,48,0.638,0.0444,0.0942,0.0,0.327,0.762,100.03,-4.349554,1,0.12320335563261631,-0.18681228203048778,"Popular, Moderate Dance, Positive Vibes"
True Blue,51,0.534,0.0359,0.715,3.24e-06,0.11,0.499,108.886,-3.857191,3,0.07797156651087633,0.4506912369892284,"Acoustic, Neutral, Relaxed"
Onionskin,45,0.516,0.0704,0.0213,1.3e-05,0.158,0.456,99.086,-2.8056460000000003,1,0.08447586900718396,0.009094891717535414,"Popular, Moderate Dance, Positive Vibes"
Brand New Key,55,0.667,0.0353,0.817,0.0,0.107,0.82,83.816,-3.108128,3,0.1293781317757675,0.2848476260495804,"Acoustic, Neutral, Relaxed"
The Clapping Song,34,0.866,0.207,0.0712,0.000116,0.148,0.662,88.972,-7.053072,2,-0.0013686977775519416,-0.23922517361819512,"Upbeat, Less Popular, Positive"
Ready for the Weekend,54,0.818,0.0375,0.126,3.2e-05,0.0382,0.937,137.969,-3.431669,1,0.20398913514150274,-0.3220184838351288,"Popular, Moderate Dance, Positive Vibes"
Heal the World,71,0.545,0.0485,0.537,1.8e-06,0.104,0.101,80.948,-3.901825,3,0.2831922252579008,0.6159271950406927,"Acoustic, Neutral, Relaxed"
How Do I Say Goodbye,81,0.4,0.0674,0.214,0.0,0.0656,0.393,81.552,-4.040223,1,0.42171399698892287,0.2548828243557504,"Popular, Moderate Dance, Positive Vibes"
Yeah!,0,0.895,0.0977,0.0219,0.0,0.0403,0.574,105.004,-3.730935,2,-0.3415247717427701,-0.23617805299803313,"Upbeat, Less Popular, Positive"
Speed of Sound,76,0.514,0.0577,0.00488,0.0345,0.0746,0.353,123.067,-6.07497,1,0.39581781721361675,0.0772561190198412,"Popular, Moderate Dance, Positive Vibes"
Welcome To New York,0,0.789,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,-3.019108,2,-0.35169936948002023,-0.25139637353930805,"Upbeat, Less Popular, Positive"
We Built This City,0,0.649,0.0353,0.0471,0.0,0.0816,0.702,144.226,-7.249619999999999,2,-0.3555944387541131,-0.25994902147032645,"Upbeat, Less Popular, Positive"
If You're Too Shy (Let Me Know) [Edit],0,0.653,0.0311,0.00398,0.00455,0.0927,0.386,125.641,-3.902652,0,-0.36380053634885545,-0.05704636544769287,"Mid-tempo, Less Popular, Melancholic"
Free Ride,64,0.674,0.0597,0.29,0.00322,0.189,0.814,124.204,-8.181922,1,0.271812684936078,-0.10727698869756486,"Popular, Moderate Dance, Positive Vibes"
2 Hearts,30,0.667,0.035,9.31e-05,4.33e-05,0.0572,0.492,111.996,-3.247209,0,-0.05354384216642899,-0.09181930617332945,"Mid-tempo, Less Popular, Melancholic"
My Eyes Adored You,46,0.446,0.033,0.272,0.0,0.16,0.396,137.829,-5.01714,1,0.061538088956878345,0.22126950421224942,"Popular, Moderate Dance, Positive Vibes"
Child's Play,0,0.608,0.0408,0.0779,0.00143,0.321,0.59,124.028,-5.881832,2,-0.3701413367867363,-0.14512642298092765,"Upbeat, Less Popular, Positive"
In My Little Corner Of The World,3,0.483,0.0281,0.845,1.58e-05,0.348,0.404,107.728,-3.948942,3,-0.43282793631904326,0.5577739534635472,"Acoustic, Neutral, Relaxed"
"Up, Up and Away",55,0.393,0.0305,0.599,0.0,0.333,0.515,107.743,-5.2855620000000005,3,0.11793570670470521,0.3934437926029577,"Acoustic, Neutral, Relaxed"
The Living Years,65,0.527,0.0321,0.655,0.0,0.0865,0.277,97.893,-5.332898999999999,3,0.21650780239927103,0.5675028600706911,"Acoustic, Neutral, Relaxed"
SOS,72,0.415,0.0278,0.251,0.00197,0.289,0.579,125.056,-3.95715,1,0.33009094763005964,0.1321291090402545,"Popular, Moderate Dance, Positive Vibes"
Free Your Mind,60,0.765,0.0565,0.0894,0.0,0.393,0.809,100.026,-5.419782,1,0.25322194442978596,-0.25313943774124087,"Popular, Moderate Dance, Positive Vibes"
Talk Like That,0,0.573,0.0315,0.0013,4.06e-05,0.18,0.864,135.017,-3.25586,2,-0.3501591427078675,-0.3501309805026847,"Upbeat, Less Popular, Positive"
I Won't Back Down,0,0.767,0.0287,0.0643,7.88e-06,0.256,0.934,113.906,-3.619728,2,-0.34382425463562183,-0.40887151778138003,"Upbeat, Less Popular, Positive"
Monsters (feat. Demi Lovato and blackbear),45,0.502,0.0476,0.0138,0.0,0.515,0.805,162.097,-2.80908,1,0.09096994830149019,-0.24093930970358218,"Popular, Moderate Dance, Positive Vibes"
1985,57,0.607,0.0665,0.000246,0.0,0.337,0.853,119.955,-3.882516,1,0.22583030846146357,-0.2943308505604875,"Popular, Moderate Dance, Positive Vibes"
#thatPOWER,69,0.797,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,-3.706368,1,0.34484923887926167,-0.03305778544454113,"Popular, Moderate Dance, Positive Vibes"
Friday I'm In Love,51,0.553,0.0383,0.00106,0.000655,0.368,0.458,135.977,-4.019553999999999,1,0.14447410886660994,-0.027854944558564132,"Popular, Moderate Dance, Positive Vibes"
Everybody On The Floor (Pump It) - Radio Edit,0,0.745,0.048,0.0877,0.874,0.117,0.919,144.982,-7.120079999999999,2,-0.36270880431030394,-0.42310696196215974,"Upbeat, Less Popular, Positive"
The Old Lamplighter,40,0.604,0.0357,0.977,0.0,0.0993,0.553,92.238,-1.7619,3,-0.053041600325665295,0.5784733675736824,"Acoustic, Neutral, Relaxed"
Back 2 Good,60,0.559,0.0246,0.106,0.0,0.13,0.479,89.051,-4.76532,1,0.23087432812502384,0.0489996066931816,"Popular, Moderate Dance, Positive Vibes"
